wo_id,asset_id,asset_name,type,priority,status,opened_at,due_date,closed_at,labor_hours,downtime_hours,cost_parts,cost_labor_int,cost_labor_ext,cost_services,cost_misc,cost_total,cost_planned,currency,work_center,cost_center,technician,short_text,criticality
4006785464_A3,10048869,COMPRESOR 2 CUARTO WIP,CM,Media,Cerrada,2025-08-23T16:00:00,,2025-08-25T00:00:00,5.027384181853338,7.506596805813566,138.55,32.98,10.97,54.84,26.12,252.47,254.565,COP,PM003001,170600038,JUAN,CAMBIO DE CONTROLADOR TC 900,B
4006709066_A3,10048854,COMPRESOR FRICK DE BAJA 1,PM,Baja,Abierta,2025-08-24T17:00:00,2025-09-15,2025-08-26T00:00:00,3.1369461534349283,0.2163155829594436,26151.95,32438.7,5488.35,27441.71,4601.23,90633.58,0.0,COP,PM003001,170600028,ANDRES,PVI-COMPRESOR FRICK DE BAJA-MEC-1M,C
4006775864_A3,10048854,COMPRESOR FRICK DE BAJA 1,PM,Baja,Abierta,2025-08-23T11:00:00,2025-09-15,2025-08-26T00:00:00,3.118262106001671,0.8201713818975397,173078.32,52742.76,1819.71,9098.52,498.74,235418.34,0.0,COP,PM003001,170600028,ANDRES,PVI-COMPRESOR FRICK DE BAJA-MEC-1S,C
4006742692_A3,10048857,COMPRESOR DE TORNILLO 4 GEA,PM,Baja,Abierta,2025-08-25T17:00:00,2025-09-17,2025-08-26T00:00:00,2.304160354410961,0.1429990615197554,50189.79,13602.34,7826.97,39134.86,2898.15,105825.15,0.0,COP,PM003001,170600028,ANDRES,PVI-COMPRESOR GEA 4-MEC-1S,C
4006739083_A3,10048813,FLASH COOLER IQF STARFOST,PM,Baja,Abierta,2025-08-23T22:00:00,2025-09-14,2025-08-26T00:00:00,3.9869724807855818,0.0398299820841436,29079.77,21234.72,1901.15,9505.75,20365.58,80185.82,0.0,COP,PM003001,170600028,ANDRES,PVI_FLASH COOLER IQF STARFOST,C
4006739085_A3,10048812,FLASH COOLER TÚNELES,PM,Baja,Cerrada,2025-08-25T09:00:00,2025-09-17,2025-08-26T00:00:00,3.030597659797276,0.5307480628428418,130079.52,55242.37,6148.88,30744.41,18165.25,234231.55,0.0,COP,PM003001,170600028,ANDRES,PVI_FLASH COOLER TÚNELES,C
4006386536_A3,10047621,FLASH COOLER IQF SCANICO,PM,Baja,Cerrada,2025-08-25T17:00:00,2025-09-15,2025-08-26T00:00:00,3.5124941187276875,1.117175979365386,46782.85,27439.69,1319.33,6596.69,4161.71,84980.93,0.0,COP,PM003001,170600038,SEBASTIAN,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006739059_A3,10048814,FLASH COOLER IQF,PM,Baja,Cerrada,2025-08-24T10:00:00,2025-09-14,2025-08-26T00:00:00,3.980746658905909,1.1966208963274343,55110.21,43056.92,307.04,1535.2,1264.11,100966.44,0.0,COP,PM003001,170600028,SEBASTIAN,PVI_FLASH COOLER IQF,C
4006739088_A3,10048810,INTERCOOLER IQF STARFROST,PM,Baja,Cerrada,2025-08-23T02:00:00,2025-09-15,2025-08-26T00:00:00,3.946531176029944,1.0881233467197595,29756.79,3311.46,5986.22,29931.07,17146.55,80145.86,0.0,COP,PM003001,170600028,SEBASTIAN,PVI_INTERCOOLER IQF STARFROST,C
4006709071_A3,10048853,COMPRESOR FRICK DE BAJA 2,PM,Baja,Cerrada,2025-08-23T19:00:00,2025-09-14,2025-08-26T00:00:00,4.165385108972786,0.707161492425339,40414.83,3500.55,3790.34,18951.68,885.79,63752.86,0.0,COP,PM003001,170600028,SEBASTIAN,PVI-COMPRESOR FRICK DE BAJA-MEC-1M,C
4006775871_A3,10048853,COMPRESOR FRICK DE BAJA 2,PM,Baja,Cerrada,2025-08-23T17:00:00,2025-09-13,2025-08-26T00:00:00,3.4015145154905766,0.9060297862340676,14047.65,29948.52,1243.37,6216.81,4602.84,54815.82,0.0,COP,PM003001,170600028,SEBASTIAN,PVI-COMPRESOR FRICK DE BAJA-MEC-1S,C
4006562610_A3,10048851,COMPRESOR DE TORNILLO MORRIS GEA,PM,Baja,Abierta,2025-08-23T21:00:00,2025-09-15,2025-08-26T00:00:00,3.0767016879558464,0.3968020868305222,14740.13,41597.75,1038.19,5190.93,1749.23,63278.03,0.0,COP,PM003001,170600028,SEBASTIAN,PVI-COMPRESOR MORRIS GEA-ELE-3M,C
4006775907_A3,10048851,COMPRESOR DE TORNILLO MORRIS GEA,PM,Baja,Abierta,2025-08-23T16:00:00,2025-09-13,2025-08-26T00:00:00,3.420281789093601,0.2667953911404901,59869.32,20813.74,472.65,2363.26,336.83,83383.15,0.0,COP,PM003001,170600028,SEBASTIAN,PVI-COMPRESOR MORRIS GEA-MEC-1S,C
4006715248_A3,10047605,VAL SEG OIL POT INTERCOOLER SIST FRICK,PM,Baja,Abierta,2025-08-24T11:00:00,2025-09-16,2025-08-26T00:00:00,1.8126655660419704,0.6747261258763728,22937.91,17373.75,2426.65,12133.25,391.85,52836.75,0.0,COP,PM003001,170600028,ESTEBAN,PVI_VAL_OIL_POT_INTERCOOLER_FRICK,C
4006715246_A3,10047603,VAL SEG OIL POT RECIRCULADOR SIST FRICK,PM,Baja,Abierta,2025-08-25T14:00:00,2025-09-15,2025-08-26T00:00:00,2.052887527576913,0.5217655772905039,119833.08,52728.79,752.37,3761.83,5209.03,181532.72,0.0,COP,PM003001,170600028,ESTEBAN,PVI_VAL_OIL_POT_RECIRCULADOR FRICK,C
4006715245_A3,10047604,VAL SEG TANQUE SALMUERA STARFROST,PM,Baja,Abierta,2025-08-23T12:00:00,2025-09-15,2025-08-26T00:00:00,2.1773003876455976,0.2950485669892337,96870.17,61902.65,5294.29,26471.46,6326.92,191571.21,0.0,COP,PM003001,170600028,ESTEBAN,PVI_VAL_SEG_TANQUE_SALMUERA_STARFROST,C
4006715264_A3,10048994,TORRE CONDENSADORA 1,PM,Baja,Abierta,2025-08-24T16:00:00,2025-09-16,2025-08-26T00:00:00,2.5027531723985184,0.0917406551630882,75147.69,24232.02,4271.45,21357.24,512.57,121249.52,0.0,COP,PM003001,170600028,ESTEBAN,PVI_TORRE CONDENSADORA 1,C
4006786750_A3,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-08-25T12:00:00,2025-09-17,2025-08-27T00:00:00,3.8997742267234368,0.5650630763914287,77026.73,20398.23,2721.72,13608.6,14.6,111048.16,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006742682_A3,10048856,COMPRESOR DE TORNILLO 5 GEA,PM,Baja,Cerrada,2025-08-25T21:00:00,2025-09-16,2025-08-27T00:00:00,2.59452094463994,0.3066655311564279,89184.84,9950.37,3916.87,19584.37,14068.94,132788.54,0.0,COP,PM003001,170600028,ESTEBAN,PVI-COMPRESOR GEA 5-MEC-1S,C
4006386464_A3,10047552,OIL POT RECIRCULADOR IQF SCANICO,PM,Baja,Cerrada,2025-08-26T11:00:00,2025-09-17,2025-08-27T00:00:00,3.1218374459606104,0.7648604339734547,29775.61,123799.56,6571.03,32855.14,20113.21,206543.53,0.0,COP,PM003001,170600028,JOSE,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006709094_A3,10048852,COMPRESOR FRICK DE ALTA 1,PM,Baja,Cerrada,2025-08-25T06:00:00,2025-09-17,2025-08-28T00:00:00,4.799228297786065,0.3763752650541361,77852.36,97337.52,4938.17,24690.87,10870.36,210751.11,0.0,COP,PM003001,170600028,JOSE,PVI-COMPRESOR FRICK DE ALTA 1-MEC-1M,C
4006775905_A3,10048852,COMPRESOR FRICK DE ALTA 1,PM,Baja,Cerrada,2025-08-25T16:00:00,2025-09-15,2025-08-28T00:00:00,3.143736028938574,0.1116757280268694,26324.36,2674.7,6684.81,33424.05,2040.08,64463.19,0.0,COP,PM003001,170600028,JOSE,PVI-COMPRESOR FRICK DE ALTA 1-MEC-1S,C
4006715247_A3,10047602,VAL SEG RECIBIDOR LIQUIDO TÚNELES,PM,Baja,Cerrada,2025-08-26T02:00:00,2025-09-18,2025-08-28T00:00:00,4.237515568467087,0.8430836270876694,42634.87,33549.82,275.84,1379.19,4320.68,81884.57,0.0,COP,PM003001,170600028,JUAN,PVI_VAL_RECIBIDOR_LIQUIDO_TUNELES,C
4006709097_A3,10048860,COMPRESOR FRICK DE ALTA 2,PM,Baja,Cerrada,2025-08-26T19:00:00,2025-09-17,2025-08-28T00:00:00,2.5663823199901232,0.1135732189732062,61017.66,38678.53,487.83,2439.15,199.56,102334.91,0.0,COP,PM003001,170600028,JUAN,PVI-COMPRESOR FRICK DE ALTA 2-MEC-1M,C
4006775910_A3,10048860,COMPRESOR FRICK DE ALTA 2,PM,Baja,Cerrada,2025-08-25T13:00:00,2025-09-16,2025-08-28T00:00:00,3.29456244213237,0.2404379447660199,33631.73,29223.53,6527.26,32636.31,84.7,95576.26,0.0,COP,PM003001,170600028,JUAN,PVI-COMPRESOR FRICK DE ALTA 2-MEC-1S,C
4006742700_A3,10048855,COMPRESOR DE TORNILLO 6 GEA,PM,Baja,Cerrada,2025-08-26T09:00:00,2025-09-17,2025-08-28T00:00:00,2.549977945089419,0.7335846801546708,114318.75,33629.26,3907.85,19539.23,17.26,167504.49,0.0,COP,PM003001,170600028,JUAN,PVI-COMPRESOR GEA 6-MEC-1S,C
4006739147_A3,10048873,SISTEMA DE ENFRIAMIENTO SCAMBRINE,PM,Baja,Cerrada,2025-08-26T16:00:00,2025-09-17,2025-08-28T00:00:00,3.1609669240994376,0.926496310811066,61912.24,19693.9,2539.54,12697.68,37441.37,131745.18,0.0,COP,PM003001,170600027,MATEO,PVD_SISTEMA DE ENFRIAMIENTO SCAMBRINE,C
4006739146_A3,10048873,SISTEMA DE ENFRIAMIENTO SCAMBRINE,PM,Baja,Cerrada,2025-08-27T16:00:00,2025-09-17,2025-08-29T00:00:00,4.340308137457395,0.1435229240239634,12651.5,28411.34,4562.77,22813.87,154.38,64031.08,0.0,COP,PM003001,170600027,MATEO,PVI_SISTEMA DE ENFRIAMIENTO SCAMBRINE,C
4006775946_A3,10047543,RECIBIDOR LIQUIDO SIST FRICK,PM,Baja,Cerrada,2025-08-28T07:00:00,2025-09-18,2025-08-29T00:00:00,1.772679576807651,0.3233986567508746,13669.56,91167.09,2852.81,14264.03,285.9,119386.57,0.0,COP,PM003001,170600028,MATEO,PVI-TANQUE RECIBIDOR FRICK-MEC-7D,C
4006739113_A3,10047541,RECIRCULADOR 2 IQF SCANICO,PM,Baja,Cerrada,2025-08-28T17:00:00,2025-09-18,2025-08-29T00:00:00,3.934423643545857,0.6030436540556419,40426.78,67909.05,3892.94,19464.73,7482.06,135282.62,0.0,COP,PM003001,170600028,PABLO,PVI_RECIRCULADOR 2 IQF SCANICO,C
4006775911_A3,10047540,RECIRCULADOR IQF STARFROST,PM,Baja,Cerrada,2025-08-27T08:00:00,2025-09-17,2025-08-29T00:00:00,3.737735602332278,1.2560575239275191,46047.18,9561.17,955.48,4777.37,2172.78,62558.5,0.0,COP,PM003001,170600038,PABLO,PVI-RECIRCULADOR FRICK-MEC-1S,C
4006775956_A3,10047540,RECIRCULADOR IQF STARFROST,PM,Baja,Cerrada,2025-08-26T08:00:00,2025-09-17,2025-08-29T00:00:00,2.9058500443032056,0.5817806121817112,125232.02,59937.54,3455.44,17277.19,5024.68,207471.44,0.0,COP,PM003001,170600038,PABLO,PVI-RECIRCULADOR FRICK-MEC-7D,C
4006775877_A3,10048861,COMPRESOR DE TORNILLO 1 GEA,PM,Baja,Cerrada,2025-08-28T19:00:00,2025-09-20,2025-08-29T00:00:00,2.053942145611545,0.1466441904081063,18479.62,28183.42,1425.65,7128.25,566.38,54357.68,0.0,COP,PM003001,170600028,PABLO,PVL_PVI_COMPRESOR DE TORNILLO 1 GEA,C
4006742711_A3,10047732,TANQUE SEPARADOR DE LIQUIDO RECIRCULADOR,PM,Baja,Cerrada,2025-08-27T11:00:00,2025-09-18,2025-08-30T00:00:00,3.572129507713869,0.0071454812665465,121395.91,82005.7,1598.15,7990.75,31286.97,242679.32,0.0,COP,PM003001,170600028,PABLO,QPM_DCs,C
4006742708_A3,10047737,RECIRCULADOR TUNELES,PM,Baja,Cerrada,2025-08-27T13:00:00,2025-09-18,2025-08-30T00:00:00,2.9705072909361974,0.1844865480996008,23623.72,6674.4,6320.21,31601.04,5321.79,67220.94,0.0,COP,PM003001,170600028,PABLO,QPM_DCs,C
4006742706_A3,10047540,RECIRCULADOR IQF STARFROST,PM,Baja,Cerrada,2025-08-29T04:00:00,2025-09-21,2025-08-30T00:00:00,3.732676211354704,0.1499546573214935,181832.96,49692.51,5733.01,28665.03,73.44,260263.95,0.0,COP,PM003001,170600038,PABLO,QPM_DCs,C
4006742705_A3,10047578,TANQUE ECONOMIZER,PM,Baja,Cerrada,2025-08-28T03:00:00,2025-09-19,2025-08-30T00:00:00,3.521852145523443,0.8420429043688133,95210.57,97827.97,917.3,4586.52,857.87,198482.91,0.0,COP,PM003001,170600028,PABLO,QPM_DCs,C
4006742702_A3,10047738,TANQUE RECIRCULADO DE BAJA IQF SCANICO,PM,Baja,Cerrada,2025-08-29T12:00:00,2025-09-19,2025-08-30T00:00:00,5.101778891320915,0.1488590918670195,195409.86,30534.79,4692.29,23461.41,514.19,249920.24,0.0,COP,PM003001,170600028,PABLO,QPM_DCs,C
4006715263_A3,10048869,COMPRESOR 2 CUARTO WIP,PM,Baja,Cerrada,2025-08-29T18:00:00,2025-09-21,2025-09-01T00:00:00,3.260644372526976,0.345113164707818,105089.6,21366.86,6390.9,31954.48,33008.08,191419.0,0.0,COP,PM003001,170600038,ANDRES,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006784500_A3,10048869,COMPRESOR 2 CUARTO WIP,PM,Baja,Cerrada,2025-08-29T22:00:00,2025-09-20,2025-09-01T00:00:00,2.476502507378135,0.736133723443218,152262.69,7017.78,7066.16,35330.79,3157.11,197768.38,0.0,COP,PM003001,170600038,ANDRES,MTTO BASADO EN CONDICIÓN_SEMANAL,C
4006789829_A3,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Cerrada,2025-08-30T22:00:00,2025-09-21,2025-09-01T00:00:00,3.679275634956316,0.6991431610638604,152937.93,22197.69,1059.46,5297.29,83.18,180516.09,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS 1S,C
4006789831_A3,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Cerrada,2025-09-01T19:00:00,2025-09-23,2025-09-02T00:00:00,3.719996683971765,0.1335166380030089,80696.45,73997.68,871.53,4357.62,8462.74,167514.49,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006789830_A3,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Cerrada,2025-08-30T03:00:00,2025-09-21,2025-09-02T00:00:00,4.859187575240437,0.8028532832464219,10644.21,53171.63,233.75,1168.74,13383.01,78367.59,0.0,COP,PM003001,170600038,ESTEBAN,PVL_TORRE CONDENSADORA MORRIS 1M,C
4006386465_A3,10047551,OIL POT RECIRCULADOR TUNELES,PM,Baja,Cerrada,2025-08-31T16:00:00,2025-09-21,2025-09-02T00:00:00,4.335111245914579,0.7545888904439936,100751.21,25124.63,3667.52,18337.61,36933.2,181146.64,0.0,COP,PM003001,170600028,JOSE,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006789825_A3,10053713,INTERCAMBIADOR DE PLACAS LZWII-4ED,PM,Baja,Cerrada,2025-08-30T08:00:00,2025-09-21,2025-09-02T00:00:00,3.856871059149509,0.6945319604863346,70436.62,70492.16,1251.97,6259.83,111.51,147300.13,0.0,COP,PM003001,170600038,MATEO,PVI_INTERCAMBIADOR DE PLACAS LZWII-4ED,C
4006789824_A3,10053713,INTERCAMBIADOR DE PLACAS LZWII-4ED,PM,Baja,Cerrada,2025-08-30T23:00:00,2025-09-22,2025-09-02T00:00:00,4.963302891219562,0.0825097178994926,31741.97,48452.95,22895.57,114477.85,31445.75,226118.52,0.0,COP,PM003001,170600038,MATEO,TERMOGRAFIA_3M,C
4006785532_A3,10048858,COMPRESOR DE TORNILLO 3 GEA,PM,Baja,Cerrada,2025-08-31T16:00:00,2025-09-21,2025-09-03T00:00:00,2.311236945677149,0.1156925276576741,81204.2,43988.77,5654.77,28273.83,782.09,154248.89,0.0,COP,PM003001,170600028,ANDRES,PVI_ COMPRESOR DE TORNILLO 3 GEA,C
4006785558_A3,10049187,COMPRESOR 1 CUARTO WIP,PM,Baja,Cerrada,2025-08-31T18:00:00,2025-09-22,2025-09-03T00:00:00,2.860248467250252,0.8668432990373811,46783.48,69440.13,1682.8,8414.03,714.26,125351.9,0.0,COP,PM003001,170600038,ANDRES,MTTO BASADO EN CONDICIÓN_SEMANAL,C
4006785533_A3,10048857,COMPRESOR DE TORNILLO 4 GEA,PM,Baja,Cerrada,2025-09-02T10:00:00,2025-09-23,2025-09-03T00:00:00,2.573424058594475,0.3858041219938582,118314.9,26924.61,670.35,3351.72,21052.62,169643.84,0.0,COP,PM003001,170600028,ANDRES,PVI_ COMPRESOR DE TORNILLO 4 GEA,C
4006785530_A3,10048851,COMPRESOR DE TORNILLO MORRIS GEA,PM,Baja,Cerrada,2025-09-01T22:00:00,2025-09-23,2025-09-03T00:00:00,3.110190196844232,0.2670334941134165,32691.82,45535.45,217.8,1089.0,5171.04,84487.31,0.0,COP,PM003001,170600028,SEBASTIAN,PVI_COMPRESOR DE TORNILLO MORRIS GEA,C
4006785534_A3,10048856,COMPRESOR DE TORNILLO 5 GEA,PM,Baja,Abierta,2025-09-02T14:00:00,2025-09-24,2025-09-04T00:00:00,2.123313852443691,0.4452943113574114,20225.83,24384.29,1463.72,7318.6,30022.37,81951.09,0.0,COP,PM003001,170600028,ESTEBAN,PVI_ COMPRESOR DE TORNILLO 5 GEA,C
4006791832_A3,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-09-02T12:00:00,2025-09-25,2025-09-04T00:00:00,4.135150946814404,0.6576002380456428,71425.28,24136.16,9697.59,48487.95,208.1,144257.49,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006785531_A3,10048859,COMPRESOR DE TORNILLO 2 GEA,PM,Baja,Abierta,2025-09-03T20:00:00,2025-09-24,2025-09-04T00:00:00,3.2777773029012267,1.040187239186287,52057.81,51609.28,3580.05,17900.28,1004.94,122572.3,0.0,COP,PM003001,170600028,JOSE,PVI_ COMPRESOR DE TORNILLO 2 GEA,C
4006785564_A3,10048859,COMPRESOR DE TORNILLO 2 GEA,PM,Baja,Abierta,2025-09-02T09:00:00,2025-09-23,2025-09-04T00:00:00,2.029193705497342,0.2690058473656129,61987.9,2991.43,5949.36,29746.78,2765.35,97491.46,0.0,COP,PM003001,170600028,JOSE,PVL_PVI_COMPRESOR DE TORNILLO 2 GEA,C
4006792529_A3,10048869,COMPRESOR 2 CUARTO WIP,CM,Media,Cerrada,2025-09-05T13:00:00,,2025-09-06T00:00:00,5.892434898363359,6.676380892742976,264.3,113.84,1.53,7.64,89.55,475.34,498.623,COP,PM003001,170600038,JUAN,Inyección de refrigerante R507 en compre,B
4006392957_A3,10047548,OIL POT INTERCAMBIADOR PLACA AGUA SALMUE,PM,Baja,Cerrada,2025-09-03T19:00:00,2025-09-25,2025-09-06T00:00:00,2.484420918792458,0.9418903879237728,26839.74,78721.41,208.86,1044.3,11461.55,118067.0,0.0,COP,PM003001,170600028,PABLO,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006392954_A3,10047547,OIL POT TANQUE LIQUIDO SCAN BRINE,PM,Baja,Cerrada,2025-09-03T23:00:00,2025-09-26,2025-09-06T00:00:00,3.8135138474501953,0.0153088928035535,24982.69,87074.77,1156.59,5782.97,3260.77,121101.2,0.0,COP,PM003001,170600028,PABLO,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006785529_A3,10048861,COMPRESOR DE TORNILLO 1 GEA,PM,Baja,Cerrada,2025-09-03T06:00:00,2025-09-26,2025-09-06T00:00:00,4.338126567894381,0.6081678360782762,56084.82,49245.85,1263.5,6317.48,765.24,112413.4,0.0,COP,PM003001,170600028,PABLO,PVI_COMPRESOR DE TORNILLO 1 GEA,C
4006786598_A3,10048858,COMPRESOR DE TORNILLO 3 GEA,PM,Baja,Cerrada,2025-09-04T19:00:00,2025-09-25,2025-09-07T00:00:00,5.4967308916917865,0.6339037137688021,53817.96,62874.89,16904.72,84523.58,1612.53,202828.96,0.0,COP,PM003001,170600028,ANDRES,PVL_PVI_COMPRESOR DE TORNILLO 3 GEA,C
4006786599_A3,10048857,COMPRESOR DE TORNILLO 4 GEA,PM,Baja,Cerrada,2025-09-05T21:00:00,2025-09-26,2025-09-07T00:00:00,6.41386246600733,0.1067380920332319,28214.44,22058.28,924.3,4621.48,42251.3,97145.51,0.0,COP,PM003001,170600028,ANDRES,PVL_COMPRESOR DE TORNILLO 4 GEA,C
4006794642_A3,10053714,PURGADOR DE GASES IQF STARFROST,PM,Baja,Cerrada,2025-09-04T03:00:00,2025-09-27,2025-09-07T00:00:00,3.914409433275997,0.1673054101865694,26072.49,69793.32,14061.93,70309.67,60884.35,227059.83,0.0,COP,PM003001,170600028,ANDRES,PVI-PURGADORES DE GASES IQF STARFROST,C
4006794788_A3,10049187,COMPRESOR 1 CUARTO WIP,CM,Media,Cerrada,2025-09-06T18:00:00,,2025-09-08T00:00:00,9.535859827159763,6.345985593404261,9.89,1.23,0.08,0.38,0.21,11.71,10.15,COP,PM003001,170600038,SEBASTIAN,CAMBIO DE CAPACITOR DE ARRANQUE POR DAÑO,B
4006794592_A3,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-09-07T00:00:00,2025-09-28,2025-09-08T00:00:00,2.510461879968136,0.2536619115544227,58285.81,45613.81,1698.07,8490.32,46976.08,159366.01,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006392956_A3,10047549,OIL POT TANQUE INTERCOOLER SIST FRICK,PM,Baja,Abierta,2025-09-05T07:00:00,2025-09-28,2025-09-08T00:00:00,1.3679537192686908,1.0191435147470016,43115.28,10587.43,7960.95,39804.73,23068.01,116575.45,0.0,COP,PM003001,170600028,MATEO,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006794643_A3,10053715,PURGADOR DE GASES IQF SCANICO,PM,Baja,Abierta,2025-09-06T21:00:00,2025-09-27,2025-09-08T00:00:00,3.767711462343836,0.5951941635340129,76433.63,59979.19,1252.63,6263.13,2591.4,145267.36,0.0,COP,PM003001,170600028,PABLO,PVI-PURGADORES DE GASES IQF SCANICO,C
4006802062_A3,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-09-07T18:00:00,2025-09-30,2025-09-08T00:00:00,2.687058904689674,0.9647790295560136,161855.62,22710.86,4783.53,23917.65,1924.97,210409.1,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006789828_A3,10048856,COMPRESOR DE TORNILLO 5 GEA,PM,Baja,Abierta,2025-09-06T14:00:00,2025-09-27,2025-09-08T00:00:00,3.084642739820315,0.7300175241499203,88672.51,61580.49,2905.16,14525.79,16796.87,181575.67,0.0,COP,PM003001,170600028,ESTEBAN,PVL_PVI_COMPRESOR DE TORNILLO 5 GEA,C
4006810749_A3,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-09-05T15:00:00,2025-09-27,2025-09-08T00:00:00,2.887903200940192,0.5294829384083718,85195.3,61887.44,10587.34,52936.66,11491.98,211511.39,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006737354_A3,10048859,COMPRESOR DE TORNILLO 2 GEA,CM,Media,Cerrada,2025-09-08T10:00:00,,2025-09-09T00:00:00,6.260549042945772,8.587240675472835,272.11,328.93,13.02,65.11,41.65,707.81,712.991,COP,PM003001,170600028,JOSE,CAMBIO FILTRO ENTRADA ACEITE COMP GEA 2,B
4006737355_A3,10048994,TORRE CONDENSADORA 1,CM,Media,Cerrada,2025-09-07T15:00:00,,2025-09-09T00:00:00,7.965479022046115,5.430084434123181,308.19,208.1,15.46,77.33,67.03,660.65,662.284,COP,PM003001,170600028,JOSE,DESMONTE Y MTTO BOMBA RECIR AGUA TORRE 1,B
4006737350_A3,10047552,OIL POT RECIRCULADOR IQF SCANICO,CM,Media,Cerrada,2025-09-08T14:00:00,,2025-09-09T00:00:00,5.001408802921696,4.255973687602618,182043.5,29934.09,1639.3,8196.47,46737.13,266911.19,0.0,COP,PM003001,170600028,JOSE,DRENADO ACEITE OIL POT RECIR IQF SCANICO,B
4006737349_A3,10047551,OIL POT RECIRCULADOR TUNELES,CM,Alta,Cerrada,2025-09-06T23:00:00,,2025-09-09T00:00:00,3.630112467165951,2.956279867303253,224300.16,399729.93,18485.78,92428.91,324.37,716783.37,0.0,COP,PM003001,170600028,JOSE,DRENADO ACEITE OILPOT TUNELES,A
4006793734_A3,10048864,COMPRESOR CTO PREENFRIADO,PM,Baja,Abierta,2025-09-08T14:00:00,2025-09-30,2025-09-10T00:00:00,3.359209113583615,0.9054971412339656,32591.99,18348.46,6916.55,34582.79,1218.92,86742.17,0.0,COP,PM003001,170600038,ANDRES,MTTO BASADO EN CONDICIÓN_SEMANAL,C
4006743563_A3,10048856,COMPRESOR DE TORNILLO 5 GEA,CM,Alta,Cerrada,2025-09-09T00:00:00,,2025-09-10T00:00:00,4.069766475535256,9.734731080594145,603260.64,52248.89,64341.68,321708.39,14436.7,991654.61,,COP,PM003001,170600028,SEBASTIAN,CAMBIO DE SENSOR DE TEMPERATURA,A
4006785480_A3,10048858,COMPRESOR DE TORNILLO 3 GEA,CM,Alta,Cerrada,2025-09-09T07:00:00,,2025-09-10T00:00:00,4.549547870928493,11.751843702659718,244767.94,158237.03,36836.25,184181.25,43158.78,630344.98,0.0,COP,PM003001,170600028,SEBASTIAN,Correccion de puntos calientes,A
4006785481_A3,10048879,EVAPORADOR IQF SCANICO,CM,Media,Cerrada,2025-09-08T07:00:00,,2025-09-10T00:00:00,10.256939464870328,4.488521892617663,58835.37,81801.99,3843.4,19217.02,18143.13,177997.51,0.0,COP,PM003001,170600028,SEBASTIAN,Extractor de aspa,B
4006739047_A3,10047627,ACUMULADOR DE SUCCIÓN SISTEMA MORRIS,PM,Baja,Abierta,2025-09-08T00:00:00,2025-09-29,2025-09-10T00:00:00,4.565980230787644,0.0202404489859391,75788.9,42173.81,6618.06,33090.33,10485.65,161538.69,0.0,COP,PM003001,170600038,SEBASTIAN,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006793941_A3,10048848,COMPRESOR EMP TOMBLEADO,PM,Baja,Abierta,2025-09-07T05:00:00,2025-09-29,2025-09-10T00:00:00,3.657048567445345,0.1279283270982475,28567.9,23331.24,2231.38,11156.92,6577.92,69633.97,0.0,COP,PM003001,170600038,ESTEBAN,MTTO BASADO EN CONDICIÓN_SEMANAL,C
4006739007_A3,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-09-08T16:00:00,2025-09-30,2025-09-10T00:00:00,3.341365162961312,1.0880139751364764,64152.82,82888.06,8172.87,40864.35,1170.76,189076.0,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS,C
4006812015_A3,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-09-09T12:00:00,2025-10-02,2025-09-10T00:00:00,2.4643462471741886,0.6571972165499418,31493.56,14512.94,1532.54,7662.66,21136.34,74805.49,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
